mean_q,mean_r,mean_s,mean_p,mean_t,stdev_q,stdev_r,stdev_s,mean_rr_interval,mean_rq_amplitude,mean_qrs_interval,mean_qs_distance,mean_qt_distance,mean_qrs_offset,mean_qrs_onset,person
-0.32416427704697354,0.3546905402770623,-0.4593638178464926,0.3662396805974145,0.3546905402770623,0.1994733762004466,0.03506040724186981,0.08876471043173095,375.0,0.6788548173240361,147.33333333333334,133.66666666666666,48.33333333333334,-0.4724991054922049,-0.26366848574190804,tr13-0638
-0.4945390418848529,0.4608699325917118,-0.09697707407257904,0.4608699325917118,0.4608699325917118,0.16585763979880608,0.020341365599239297,0.020389311128426943,1210.0,0.9554089744765646,46.5,33.0,10.5,-0.07530667688625148,0.062334094024900616,tr13-0638
-0.7535765846498796,0.4302559623409432,-0.11887073767249552,0.4302559623409432,0.4302559623409432,0.008918405876388869,0.023490947371395232,0.012546694168078036,1130.0,1.1838325469908226,49.0,36.0,12.5,-0.08426012241684644,0.19249881227542484,tr13-0638
-0.7226814664802628,0.4603083834850225,-0.13908719907355832,0.4603083834850225,0.4603083834850225,0.014297844890357068,0.0225290306479502,0.019567876160175204,1060.0,1.1829898499652851,51.5,38.5,12.0,-0.1042738030772,0.16152178203241896,tr13-0638
-0.7099464569916786,0.528400364256991,-0.1467232785342289,0.528400364256991,0.528400364256991,0.0,0.0,0.0,,1.2383468212486697,59.0,45.0,12.0,-0.05757743940350625,0.2033774734671712,tr13-0638
-0.7607453327984149,0.4765326675028851,-0.11473690952983545,0.4765326675028851,0.4765326675028851,0.0,0.0,0.0,,1.2372780003013002,125.0,111.0,12.0,-0.11951298964988348,0.12446563135587195,tr13-0638
-0.4852214579496,0.39853725172711774,-0.3259690049887145,0.4014467872702425,0.39853725172711774,0.2413805889981072,0.013671815752816036,0.29636662455232154,526.6666666666666,0.8837587096767178,97.0,85.0,34.5,-0.2542719764948345,-0.008454972599857806,tr13-0638
-0.7999969455843841,0.433227661465146,-0.12055400684335454,0.433227661465146,0.433227661465146,0.06362140723923176,0.06689787142258244,0.032956071753317766,1020.0,1.23322460704953,88.0,74.5,13.0,-0.05772671196569524,0.18831498235482647,tr13-0638
-0.7503393279142663,0.4825816930774906,-0.13617243003557078,0.4825816930774906,0.4825816930774906,0.024341209521077208,0.00804629642047594,0.005813684004563488,1105.0,1.2329210209917572,51.5,38.5,13.0,-0.1156300996812258,0.1974641683104854,tr13-0638
-0.76158668103846,0.4546428927824361,-0.13534743560878545,0.4546428927824361,0.4546428927824361,0.019505254365900504,0.01080184693953537,0.008794091488320166,1080.0,1.216229573820896,49.5,36.5,12.5,-0.09660045930268392,0.20543350131399296,tr13-0638
-0.7836887264867447,0.4326231578515855,-0.12001267101328915,0.4326231578515855,0.4326231578515855,8.309965289216015e-05,0.013583127925083871,0.008756026657269288,1060.0,1.2163118843383305,46.5,35.0,12.0,-0.08396902910429373,0.18739755792416327,tr13-0638
-0.7828148537114962,0.5125367422408725,-0.11850980615520745,0.5125367422408725,0.5125367422408725,0.0,0.0,0.0,,1.2953515959523687,45.0,32.0,12.0,-0.09215156087650574,0.15693816241542055,tr13-0638
-0.4180903016734418,0.4617717931877288,-0.36081886239720096,0.4617717931877288,0.4617717931877288,0.3462534282118169,0.012237983142770359,0.23189975983124556,750.0,0.8798620948611706,60.0,46.5,26.5,-0.2847565537546014,0.0721879515666713,tr13-0638
-0.521322301705115,1.2216108700242092,-0.8582753316718439,1.3701932336931515,1.2216108700242092,0.3171706675445682,0.14858236366894229,0.01978236242216075,250.0,1.7429331717293242,77.5,63.5,25.0,-0.5738689845497336,-0.4009374252458165,tr13-0638
-0.5660619735663717,0.5581395682989934,-0.5495153117327534,0.614581417145561,0.5822759800055195,0.06231858329786653,0.09537677920544048,0.06895194694636222,257.14285714285717,1.1242015418653653,118.375,104.625,84.75,-0.13775654598768494,-0.16781506922317213,tr13-0638
-0.5184746807673576,0.5147488863667633,-0.5184746807673576,0.5232541447232171,0.518998345165555,0.005955921021925806,0.009518672115925431,0.005955921021925806,200.0,1.0332235671341208,93.8,80.0,76.0,-0.08528788719499866,-0.10661902422174734,tr13-0638
-0.5144563052613034,0.5142727992264094,-0.5144563052613033,0.5148090254340928,0.5144720679657925,0.00044698492480235,0.000581136648192197,0.00044698492480235,200.0,1.0287291044877127,93.8,80.0,72.0,-0.08140941102439576,-0.1029864333483718,tr13-0638
-0.5145127727034399,0.514243423112411,-0.5144771108429397,0.5143771284250387,0.5143352306538949,0.00018281533367225383,0.0001896883496526284,0.00021473807095413158,200.0,1.0287561958158509,89.8,76.0,56.0,-0.08132391208143716,-0.10255362498008676,tr13-0638
-0.9771894621690794,0.6271565837517337,-0.4970988405307406,0.6271565837517337,0.6271565837517337,0.2355377356689853,0.1258402601691273,0.03304433333798193,1215.0,1.604346045920813,87.0,73.0,23.0,-0.43058987118935793,-0.2635375392635625,tr13-0638
-0.7671137870624332,0.4152013373916947,-0.11274195821389955,0.4152013373916947,0.4152013373916947,0.00884241367897981,0.009679108424892864,0.002413816913753822,1185.0,1.182315124454128,48.0,35.0,12.5,-0.10231384065392148,0.16579218321189615,tr13-0638
-0.7104403487369232,0.4453367816115164,-0.13845447887954576,0.4453367816115164,0.4453367816115164,0.01296089117240773,0.0024573300864994822,0.0022702049224205267,1235.0,1.1557771303484397,49.5,35.5,12.0,-0.1151133814841032,0.2147723775530283,tr13-0638
-0.7340397725328742,0.47803636460996896,-0.13725013656405646,0.47803636460996896,0.47803636460996896,0.008041654139685217,0.01259162488799756,0.006891390533049158,1115.0,1.2120761371428432,50.5,37.5,12.5,-0.1111074491719836,0.20327241517750388,tr13-0638
-0.7420814266725595,0.4654447397219714,-0.14414152709710562,0.4654447397219714,0.4654447397219714,0.0,0.0,0.0,,1.207526166394531,47.0,34.0,12.0,-0.11614629386777542,0.19349540194268894,tr13-0638
-0.7810919354043605,0.4438410458429007,-0.1265533441204653,0.4438410458429007,0.4438410458429007,0.0,0.0,0.0,,1.2249329812472611,52.0,39.0,13.0,-0.07705462473759246,0.21737160068529696,tr13-0638
-0.7828148537114962,0.5125367422408725,-0.11850980615520745,0.5125367422408725,0.5125367422408725,0.0,0.0,0.0,,1.2953515959523687,45.0,32.0,12.0,-0.09215156087650574,0.15693816241542055,tr13-0638
-0.5435574333802203,0.3848401337719515,-0.3922322581113077,0.38774966931507626,0.3848401337719515,0.2628573167644128,0.011452604422136343,0.21556541589556896,438.33333333333337,0.9283975671521718,126.25,112.5,33.75,-0.28669641182551664,-0.032271581175672144,tr13-0638
-0.6477951937576848,0.5548783497720069,-0.07624603595497494,0.5548783497720069,0.5548783497720069,0.0,0.0,0.0,,1.2026735435296918,124.0,111.0,12.0,-0.09133695432254453,0.244293374422644,tr13-0638
-0.7759562007414129,0.40552222896680185,-0.11032814130014572,0.40552222896680185,0.40552222896680185,0.0,0.0,0.0,,1.1814784297082148,48.0,35.0,13.0,-0.09810312703617327,0.1903805768086535,tr13-0638
-0.5023296654889617,0.4362587727965136,-0.33116776327573705,0.4522896176981718,0.4445709325757774,0.25896118905509125,0.057623269301501925,0.2581885263944693,491.6666666666666,0.9385884382854752,72.66666666666667,67.25,42.0,-0.3531912247712887,-0.1765874938895267,tr13-0638
-0.8027063775550778,0.5707045603322709,-0.8348043467216733,0.5707069250616235,0.6900767138362973,0.2541974902477984,0.10537891866522583,0.3814568365450148,561.6666666666666,1.3734109378873485,112.0,93.5,77.25,0.06961881623263008,-0.31477308751205035,tr13-0638
-0.7104403487369232,0.4453367816115164,-0.13449247881144505,0.4453367816115164,0.4453367816115164,0.01296089117240773,0.0024573300864994822,0.006232204990521253,1235.0,1.1557771303484397,50.0,34.0,12.0,-0.1154172253838144,0.2147723775530283,tr13-0638
-0.7446581787734907,0.4537469097123384,-0.13141743184057356,0.4537469097123384,0.4537469097123384,0.0,0.0,0.0,,1.198405088485829,46.0,33.0,12.0,-0.11047628206806673,0.15631466195463234,tr13-0638
-0.660396681683659,0.4812112981909511,-0.11736638520100598,0.4812112981909511,0.4812112981909511,0.0,0.0,0.0,,1.1416079798746102,49.0,36.0,12.0,-0.09655671528717998,0.14429045045139108,tr13-0638
-0.7310067171458442,0.4542212062310818,-0.14610090983073554,0.4542212062310818,0.4542212062310818,0.0,0.0,0.0,,1.1852279233769258,48.0,35.0,12.0,-0.12652873234061765,0.1714534918774146,tr13-0638
-0.515318783881462,0.51379846733635,-0.4788493974530283,0.5148057233457469,0.5148057233457469,0.0016230193395773715,0.0014495757048156813,0.10879804388929076,200.0,1.0291172512178122,89.55555555555556,75.6,80.0,-0.07466638950770835,-0.10364991857834836,tr13-0638
-0.7832102402726744,0.4657883860836871,-0.11515537634455088,0.4657883860836871,0.4657883860836871,0.00039538656117821264,0.046748356157185485,0.003354429810656569,1050.0,1.2489986263563613,48.5,35.5,12.0,-0.07682680578991351,0.17052999321551787,tr13-0638
-0.7234628841811492,0.4830898585470316,-0.133121300723806,0.4830898585470316,0.4830898585470316,0.013516427189470659,0.04531050570995937,0.013601977810422885,1115.0,1.2065527427281808,54.0,40.5,12.0,-0.07204494192269384,0.19595640442441026,tr13-0638
-0.7486307872378073,0.3941966980675624,-0.11475564752549415,0.3941966980675624,0.3941966980675624,0.02717447387454547,0.04466928932678663,0.015641713234748077,1180.0,1.1428274853053697,50.5,37.5,12.0,-0.0881471823363407,0.1479906516200462,tr13-0638
-0.7824318807719988,0.445023665809785,-0.12766102089551185,0.445023665809785,0.445023665809785,0.001339945367638207,0.0011826199668843185,0.0011076767750465703,1050.0,1.2274555465817838,51.0,38.0,12.5,-0.07933019805812491,0.2040224462590042,tr13-0638
-0.6938168498856014,0.4471616693915432,-0.13531587461307049,0.4471616693915432,0.4471616693915432,0.0,0.0,0.0,,1.1409785192771449,56.0,42.0,12.0,-0.09566808449274347,0.21847173658378136,tr13-0638
-0.6727043338809692,0.5407230026119908,-0.6714119356571815,0.5834001623688135,0.5938781871892578,0.2887062157187477,0.07505031420886213,0.2893853881297242,208.75,1.21342733649296,111.55555555555556,97.66666666666669,78.0,-0.02743828852536458,-0.14463352247920228,tr13-0638
-0.7555280378902479,0.4873304647723715,-0.1477480963184033,0.4873304647723715,0.4873304647723715,0.01915249954509557,0.012795068115356885,0.005761982278269018,1030.0,1.2428585026626195,53.5,40.5,13.0,-0.11106364691290266,0.2215558526552668,tr13-0638
-0.7272810913420082,0.4618471684472142,-0.11167456895345726,0.4618471684472142,0.4618471684472142,0.033464241456406814,0.014685499055670959,0.023641305659613226,1125.0,1.1891282597892223,56.0,74.0,12.0,-0.09566808449274347,0.17146868396982667,tr13-0638
-0.7226814664802628,0.4603083834850225,-0.13908719907355832,0.4603083834850225,0.4603083834850225,0.014297844890357068,0.0225290306479502,0.019567876160175204,1060.0,1.1829898499652851,52.0,38.5,12.0,-0.1042738030772,0.0955926591217148,tr13-0638
-0.7722815359351773,0.5078438092701103,-0.11293154175342973,0.5078438092701103,0.5078438092701103,0.010533317776318827,0.004692932970762176,0.005578264401777729,1065.0,1.280125345205288,45.0,31.5,12.0,-0.09215156087650574,0.19394621879497556,tr13-0638
-0.6477951937576848,0.5548783497720069,-0.07624603595497494,0.5548783497720069,0.5548783497720069,0.0,0.0,0.0,,1.2026735435296918,124.0,111.0,12.0,-0.09133695432254453,0.244293374422644,tr13-0638
-0.5144770125960868,0.5142014479602818,-0.5143013984940583,0.5144200587627984,0.5144364225577537,0.00044575527662283465,0.0002941743872503539,0.0002695600388225395,200.0,1.0286784605563686,89.55555555555556,75.55555555555556,86.66666666666669,-0.07400023696962586,-0.1029701816381225,tr13-0638
-0.7862358539421943,0.37074271956638827,-0.1002659032513153,0.37074271956638827,0.37074271956638827,0.0,0.0,0.0,,1.1569785735085825,48.0,35.0,13.0,-0.08695164358920246,0.20149480089980232,tr13-0638
-0.7234628841811492,0.4830898585470316,-0.08670516140181925,0.4830898585470316,0.4830898585470316,0.013516427189470659,0.04531050570995937,0.03281416151156388,1115.0,1.2065527427281808,49.0,31.0,12.0,-0.08651244444188141,0.19595640442441026,tr13-0638
-0.7722815359351773,0.5078438092701103,-0.1404208914091294,0.5078438092701103,0.5078438092701103,0.010533317776318827,0.004692932970762176,0.02191108525392195,1065.0,1.280125345205288,45.5,33.5,12.0,-0.0986084739499076,0.19394621879497556,tr13-0638
-0.7585100408875287,0.4096006899221379,-0.12120490410774985,0.4096006899221379,0.4096006899221379,0.007154806974541572,0.0332982877512264,0.0151201625221953,1130.0,1.1681107308096663,48.0,35.0,12.0,-0.1049298177697826,0.187559571668811,tr13-0638
-0.6477951937576848,0.5548783497720069,-0.07624603595497494,0.5548783497720069,0.5548783497720069,0.0,0.0,0.0,,1.2026735435296918,124.0,111.0,12.0,-0.09133695432254453,0.244293374422644,tr13-0638
-0.20415163416054674,1.3701932336931515,-0.8384929692496831,1.3701932336931515,1.3701932336931515,0.0,0.0,0.0,,1.5743448678536982,44.0,34.0,17.0,-0.7836776421624053,-0.17610069439217707,tr13-0638
-0.7340397725328742,0.47803636460996896,-0.13725013656405646,0.47803636460996896,0.47803636460996896,0.008041654139685217,0.01259162488799756,0.006891390533049158,1115.0,1.2120761371428432,50.0,37.5,12.5,-0.10885074273860564,0.20327241517750388,tr13-0638
-0.7104403487369232,0.4453367816115164,-0.13845447887954576,0.4453367816115164,0.4453367816115164,0.01296089117240773,0.0024573300864994822,0.0022702049224205267,1235.0,1.1557771303484397,46.5,35.5,12.0,-0.12550684836692452,0.2147723775530283,tr13-0638
-0.7722815359351773,0.5078438092701103,-0.1404208914091294,0.5078438092701103,0.5078438092701103,0.010533317776318827,0.004692932970762176,0.02191108525392195,1065.0,1.280125345205288,46.5,33.5,12.0,-0.10830680203172888,0.19394621879497556,tr13-0638
-0.7513552339129872,0.4428989776733643,-0.13632506662994515,0.4428989776733643,0.4428989776733643,0.0,0.0,0.0,,1.1942542115863517,48.0,35.0,12.0,-0.11952179216502296,0.14229116011642284,tr13-0638
-0.719602079333653,0.4429692218192384,-0.13988827008192645,0.4429692218192384,0.4429692218192384,0.011404637812191198,0.011251984411843384,0.006212639748809076,1215.0,1.162571301152891,47.5,34.5,12.0,-0.12326517705295925,0.16207015693380994,tr13-0638
-0.6477951937576848,0.5548783497720069,-0.07624603595497494,0.5548783497720069,0.5548783497720069,0.0,0.0,0.0,,1.2026735435296918,124.0,111.0,12.0,-0.09133695432254453,0.244293374422644,tr13-0638
-0.719602079333653,0.4429692218192384,-0.13710687439276065,0.4429692218192384,0.4429692218192384,0.011404637812191198,0.011251984411843384,0.008994035437974906,1215.0,1.162571301152891,48.0,33.5,12.0,-0.12652873234061765,0.16207015693380994,tr13-0638
-0.7658867800510072,0.3859702390658162,-0.1127564273892804,0.3859702390658162,0.3859702390658162,0.009918481061345574,0.03644283032504034,0.013642493098534332,1165.0,1.1518570191168234,50.0,37.0,12.0,-0.08724750836711254,0.15120522698055805,tr13-0638
-0.7433061725442449,1.2216108700242092,-0.8582753316718439,1.3701932336931515,1.2216108700242092,0.09518679670543824,0.14858236366894229,0.01978236242216075,250.0,1.964917042568454,114.0,100.0,61.5,-0.5738689845497336,-0.4424813027595129,tr13-0638
-0.5541333206008683,0.3848401337719515,-0.3922322581113077,0.38774966931507626,0.3848401337719515,0.24640914088161026,0.011452604422136343,0.21556541589556896,438.33333333333337,0.93897345437282,125.0,111.25,32.5,-0.28669641182551664,-0.04697714438696588,tr13-0638
-0.5143262309403049,0.5142756920108904,-0.5142709235790061,0.5144257963113675,0.5144385058090446,0.00027233845834663507,0.0001944346409481606,0.0002658514248819768,200.0,1.0286019229511951,89.55555555555556,75.55555555555556,82.22222222222223,-0.07402769408407549,-0.10270982117166756,tr13-0638
-0.7617482181588585,0.5031508762993482,-0.16233197666305135,0.5031508762993482,0.5031508762993482,0.0,0.0,0.0,,1.2648990944582068,48.0,35.0,12.0,-0.12446204318695205,0.2309542751745305,tr13-0638
-0.5143189128690641,0.5142312862211909,-0.514345113252976,0.5144385058090446,0.5143971338654014,0.00020443189275013072,0.00022686504447490556,0.00019050357733492958,200.0,1.028550199090255,89.55555555555556,75.55555555555556,77.77777777777777,-0.07410918065451336,-0.10275033697558243,tr13-0638
-0.7836887264867447,0.4326231578515855,-0.12028482210222638,0.4326231578515855,0.4326231578515855,8.309965289216015e-05,0.013583127925083871,0.008483875568332057,1060.0,1.2163118843383305,51.0,38.0,12.0,-0.07155391104098931,0.18739755792416327,tr13-0638
-0.4137812781455987,0.3757213223638585,-0.14874803537883433,0.38727046268421067,0.3757213223638585,0.3022172499260927,0.014336751508044124,0.19085343629940485,557.5,0.7895026005094573,67.66666666666667,56.0,35.666666666666664,-0.11985613676475147,-0.04858277132781914,tr13-0638
-0.7824318807719988,0.445023665809785,-0.12766102089551185,0.445023665809785,0.445023665809785,0.001339945367638207,0.0011826199668843185,0.0011076767750465703,1050.0,1.2274555465817838,49.0,38.0,12.5,-0.09810192492669434,0.2040224462590042,tr13-0638
-0.7836056268338526,0.4190400299265016,-0.11180094653389433,0.4190400299265016,0.4190400299265016,0.0,0.0,0.0,,1.202645656760354,52.0,39.0,12.0,-0.06150205070332127,0.1841218240156152,tr13-0638
-0.6938168498856014,0.4471616693915432,-0.13531587461307049,0.4471616693915432,0.4471616693915432,0.0,0.0,0.0,,1.1409785192771449,56.0,42.0,12.0,-0.09566808449274347,0.21847173658378136,tr13-0638
-0.5143168462778858,0.5142833882505216,-0.4838183406049794,0.5144299206688605,0.5144299206688604,0.00025989239947263174,0.00018589630330034703,0.09135809705434908,200.0,1.0286002345284075,89.55555555555556,75.7,80.0,-0.07402769408407549,-0.10272056643998348,tr13-0638
-0.7259981183931891,0.4906279894979666,-0.1303587460310073,0.4906279894979666,0.4906279894979666,0.0,0.0,0.0,,1.2166261078911556,54.0,41.0,13.0,-0.1060686044761918,0.2130494284123188,tr13-0638
-0.7114458361049637,0.4439881565802496,-0.11184521435271172,0.4439881565802496,0.4439881565802496,0.05104915442130475,0.03722314161070156,0.005521170848294246,1175.0,1.1554339926852129,50.5,37.5,12.5,-0.07730033902640307,0.1864867065238042,tr13-0638
-0.7083836215899058,0.4828374141329727,-0.15865507523373354,0.4828374141329727,0.4828374141329727,0.0,0.0,0.0,,1.1912210357228783,54.0,41.0,12.0,-0.12203516171251855,0.13450822868318854,tr13-0638
-0.7018816534386401,0.4877810168242671,-0.1368372586559784,0.4877810168242671,0.4877810168242671,0.008064803553038569,0.040619347432723885,0.00988601987825048,1135.0,1.1896626702629072,52.0,38.0,12.0,-0.0905114730028574,0.21092460502547627,tr13-0638
-0.7569661466640174,0.4163722173727433,-0.12909538176377508,0.4163722173727433,0.4163722173727433,0.029269707278176908,0.04562949780635517,0.028829478512459768,1180.0,1.1733383640367607,49.0,36.0,13.0,-0.10920596152782384,0.2108738331224745,tr13-0638
-0.7416517265000941,0.5013163235826064,-0.4640545071927587,0.5013163235826064,0.5013163235826064,0.0,0.0,0.0,,1.2429680500827005,101.0,87.0,32.0,-0.3738697157316663,-0.6297541152951788,tr13-0638
-0.5144989174571858,0.5141563826110775,-0.4667509520183292,0.5144247568751482,0.5144247568751483,0.00042795606834259217,0.0003101010873778523,0.14295903087953993,200.0,1.028655300068263,89.55555555555556,71.0,88.0,-0.07410165183299508,-0.10296343621410592,tr13-0638
-0.7310067171458442,0.4542212062310818,-0.14610090983073554,0.4542212062310818,0.4542212062310818,0.0,0.0,0.0,,1.1852279233769258,48.0,35.0,12.0,-0.12652873234061765,0.1714534918774146,tr13-0638
-0.7083836215899058,0.4828374141329727,-0.15865507523373354,0.4828374141329727,0.4828374141329727,0.0,0.0,0.0,,1.1912210357228783,54.0,41.0,12.0,-0.12203516171251855,0.13450822868318854,tr13-0638
-0.5144179752100516,0.514253640589192,-0.5143779490624336,0.5143698713259652,0.514390446430986,0.00015262226714636364,0.00017143012058197423,0.0001818207247495681,200.0,1.0286716157992437,89.55555555555556,75.55555555555556,73.33333333333333,-0.07410630394746001,-0.10273705749026807,tr13-0638
-0.7081974415214618,0.43171723740739504,-0.13367563033311738,0.43171723740739504,0.43171723740739504,0.0,0.0,0.0,,1.1399146789288568,47.0,34.0,12.0,-0.12000162176530088,0.1526868219902053,tr13-0638
-0.7099464569916786,0.528400364256991,-0.1467232785342289,0.528400364256991,0.528400364256991,0.0,0.0,0.0,,1.2383468212486697,59.0,45.0,12.0,-0.05757743940350625,0.2033774734671712,tr13-0638
-0.6707337170647085,0.3749252177093212,-0.2052096618093091,0.3749252177093212,0.3749252177093212,0.14859793833127727,0.06560334928315131,0.12862189886515699,575.0,1.0456589347740295,105.0,91.0,31.0,-0.1913690202856849,-0.16756122836269013,tr13-0638
-0.7265209001816982,0.4682921619226556,-0.13632521792222654,0.4682921619226556,0.4682921619226556,0.018137278591792483,0.014545252210317106,0.004907786081653015,1115.0,1.1948130621043538,44.5,34.0,12.0,-0.12570686530536693,0.14541144531891048,tr13-0638
-0.7398641685398224,0.4608699325917118,-0.09697707407257904,0.4608699325917118,0.4608699325917118,0.0794674868561634,0.020341365599239297,0.020389311128426943,1210.0,1.2007341011315342,48.0,34.5,12.0,-0.07530667688625148,0.12592665632823472,tr13-0638
-0.4698863146775537,0.3884826250777976,-0.27064475915706226,0.3884826250777976,0.3911624983385724,0.2636949986431357,0.03826519441525925,0.2836377897256017,511.6666666666666,0.8583689397553512,97.33333333333331,83.0,41.5,-0.35088716561098354,-0.17333568869390964,tr13-0638
-0.7081974415214618,0.43171723740739504,-0.13367563033311738,0.43171723740739504,0.43171723740739504,0.0,0.0,0.0,,1.1399146789288568,47.0,34.0,12.0,-0.12000162176530088,0.1526868219902053,tr13-0638
-0.5144101129506897,0.5144169220501135,-0.5069277062771871,0.5149478107266259,0.5146432154655282,0.0005812708179058992,0.0006880130008153714,0.022401687502158662,200.0,1.0288270350008029,94.0,75.9,68.0,-0.07415646667851086,-0.10281309129064352,tr13-0638
-0.6974794575645155,0.4428794515250169,-0.13618427395712526,0.4428794515250169,0.4428794515250169,0.0,0.0,0.0,,1.1403589090895323,49.0,35.0,12.0,-0.114809537584392,0.2092740939149128,tr13-0638
-0.7810919354043605,0.4438410458429007,-0.1265533441204653,0.4438410458429007,0.4438410458429007,0.0,0.0,0.0,,1.2249329812472611,52.0,39.0,13.0,-0.07705462473759246,0.21737160068529696,tr13-0638
-0.7259981183931891,0.4906279894979666,-0.1303587460310073,0.4906279894979666,0.4906279894979666,0.0,0.0,0.0,,1.2166261078911556,54.0,41.0,13.0,-0.1060686044761918,0.2130494284123188,tr13-0638
-0.7247734121280536,0.4488254646830567,-0.17263816682873934,0.4488254646830567,0.4488254646830567,0.03597192067036148,0.027707202819828414,0.05790125729890391,1140.0,1.1735988768111103,90.0,76.5,12.5,-0.13351547835759905,0.1659706128371592,tr13-0638
-0.8027063775550778,0.5707045603322709,-0.808202656055654,0.5707069250616235,0.6900767138362973,0.2541974902477984,0.10537891866522583,0.4142907319184361,561.6666666666666,1.3734109378873485,112.0,92.75,77.25,0.06961881623263008,-0.31477308751205035,tr13-0638
-0.7837718261396369,0.4462062857766693,-0.12876869767055846,0.4462062857766693,0.4462062857766693,0.0,0.0,0.0,,1.2299781119163062,50.0,37.0,12.0,-0.08160577137865735,0.19067329183271145,tr13-0638
-0.7630459740220586,0.4885803263149237,-0.14562553961450342,0.4885803263149237,0.4885803263149237,0.001297755863200134,0.014570549984424502,0.016706437048547948,1085.0,1.2516263003369823,49.0,36.0,12.0,-0.12004364562949695,0.2031737398274168,tr13-0638
-0.7559682989896617,0.4224130693908565,-0.12639892048781473,0.4224130693908565,0.4224130693908565,0.0,0.0,0.0,,1.1783813683805182,49.0,36.0,12.0,-0.1024121315502577,0.1527786440572326,tr13-0638
-0.417361446780236,0.3910102483484142,-0.4937770324517314,0.3948896290725805,0.3910102483484142,0.2434464907595493,0.004754114903941046,0.14391861099332934,367.5,0.8083716951286503,130.0,116.33333333333331,41.66666666666666,-0.37608930743674057,-0.08043182823929255,tr13-0638
-0.7513552339129872,0.4428989776733643,-0.13632506662994515,0.4428989776733643,0.4428989776733643,0.0,0.0,0.0,,1.1942542115863517,48.0,35.0,12.0,-0.11952179216502296,0.14229116011642284,tr13-0638
-0.4479561216342266,0.3761500469559149,-0.3636698041209073,0.38481190219617895,0.3761500469559149,0.27534611531406705,0.04799432672382716,0.18270581039545292,441.6666666666666,0.8241061685901416,122.25,108.5,39.25,-0.32062276348581703,-0.12499947474749487,tr13-0638
-0.4066766452205914,0.4163722173727433,-0.12909538176377508,0.4163722173727433,0.4163722173727433,0.3210197941652492,0.04562949780635517,0.028829478512459768,1180.0,0.8230488625933348,47.5,34.0,11.0,-0.10920596152782384,0.10953075468283822,tr13-0638
-0.7862358539421943,0.37074271956638827,-0.1002659032513153,0.37074271956638827,0.37074271956638827,0.0,0.0,0.0,,1.1569785735085825,48.0,35.0,13.0,-0.08695164358920246,0.20149480089980232,tr13-0638
-0.5155498269308819,0.5138317545352914,-0.5147080369839814,0.5148581475902094,0.5149509278790656,0.0015469553467931515,0.001524356835401472,0.0012634997271704135,200.0,1.0293815814661729,89.55555555555556,75.55555555555556,82.22222222222223,-0.07439420142361723,-0.1038250451926624,tr13-0638
