mean_q,mean_r,mean_s,stdev_q,stdev_r,stdev_s,mean_qrs_interval,mean_rr_interval,mean_rq_amplitude,person
-0.25603926664141136,0.2003721457997905,0.14795802691910834,0.3555311413210843,0.03612224523936155,0.03319476507147297,485.0,0.4564114124412018,55.0,tr13-0547
-0.13156662535655592,0.1987074751257536,0.1550066213713587,0.3128473406052911,0.03836198145820373,0.041718650358166826,525.0,0.3302741004823095,61.66666666666666,tr13-0547
-0.4890247778453314,0.653073553227205,0.07119471376447191,0.0,0.0,0.0,,1.1420983310725363,75.0,tr13-0547
-0.1250890132800058,0.208928668409716,0.1577754612989273,0.3055203296664338,0.0391108608276117,0.041683229619718536,545.0,0.33401768168972185,61.66666666666666,tr13-0547
-0.1357864900237432,0.22891766596426266,0.16468187136010198,0.3260140723901706,0.04474837353083218,0.06582610271210318,517.5,0.3647041559880058,70.0,tr13-0547
-0.2729220303304274,0.23634709521921576,0.15474574533627228,0.3379808974731513,0.019073276564318918,0.045062379885436085,486.6666666666666,0.5092691255496432,66.25,tr13-0547
-0.12817082790390852,0.20518521169640416,0.1550325320629321,0.30809300203416506,0.041620596993800885,0.04099307762668678,532.5,0.33335603960031274,61.66666666666666,tr13-0547
-0.2772805715793911,0.222565592435182,0.15105437996444246,0.3250780324104617,0.025488512772685958,0.050761569819399006,560.0,0.4998461640145731,60.0,tr13-0547
-0.2821782622804477,0.24559731478802135,0.15413721027898364,0.36223987243746375,0.016525114198018526,0.0445685801941773,483.33333333333337,0.5277755770684691,65.0,tr13-0547
-0.3886577025262349,0.257163705266151,0.1313672608169479,0.334022831045877,0.00919381297953222,0.042958179826200135,532.5,0.645821407792386,63.33333333333334,tr13-0547
-1.0890438419837127,1.3914875121788015,1.0960592131876394,0.0,0.0,0.0,,2.4805313541625145,75.0,tr13-0547
-0.3521388227737468,0.1817925231294192,0.13286192817059386,0.30333126529677723,0.039942928746641806,0.03893249298486536,545.0,0.533931345903166,55.0,tr13-0547
-0.21267578511353635,0.2081791062415796,0.14060975643892598,0.3416945530580867,0.030445582238086244,0.036336813364675515,705.0,0.4208548913551159,67.5,tr13-0547
-0.26418045715051186,0.21732871735373815,0.1496174130914843,0.35925017092244577,0.028221859375536743,0.043313377716237084,541.6666666666666,0.4815091745042501,55.0,tr13-0547
-0.3653349710540934,0.19798060044035412,0.13820896859975249,0.3103499292158883,0.03305132757004976,0.03425874517945104,542.5,0.5633155714944476,61.66666666666666,tr13-0547
-0.15910955125885853,0.20682296175900028,0.16192763529419554,0.2900492553368776,0.03478342367128959,0.0423159086918684,535.0,0.3659325130178589,61.66666666666666,tr13-0547
-0.2291031349313432,0.19054225327837715,0.13849215355142258,0.3305736392435749,0.017081485098411578,0.02339881131706137,390.0,0.4196453882097203,55.0,tr13-0547
-0.15074746753688265,0.2098911220631925,0.16359092249810556,0.2957992935359987,0.0367212899107494,0.0433256615199416,717.5,0.3606385896000752,61.66666666666666,tr13-0547
-0.1571823178186357,0.4426276046753839,0.23053044886027274,0.0002534398703437105,0.0001943498872408086,0.0002883594108522203,200.0,0.5998099224940197,75.0,tr13-0547
-0.2529052835418004,0.18237618853254814,0.1427946704400649,0.3024558607497811,0.03499758786204965,0.042077080611467664,488.33333333333337,0.4352814720743486,70.0,tr13-0547
-1.0890438419837127,1.3914875121788015,1.0960592131876394,0.0,0.0,0.0,,2.4805313541625145,75.0,tr13-0547
-0.23859416256114646,0.1923957983893066,0.14502830158710933,0.32828307152988,0.03497489107525417,0.040050404965873414,480.0,0.43098996095045305,55.0,tr13-0547
-0.281744446854068,0.2225043081927098,0.16171119970996478,0.36182836540675983,0.028620184816726988,0.035272565998070764,590.0,0.5042487550467779,60.0,tr13-0547
-0.22191561071947996,0.16807375785465026,0.1321007156460746,0.29320095481777697,0.024730893053130226,0.029759915168528432,375.0,0.3899893685741302,75.0,tr13-0547
-0.3623458197818761,0.2198009792644129,0.13416052273180715,0.3003052388144485,0.02976343924854273,0.04393841301204717,540.0,0.5821467990462889,63.33333333333334,tr13-0547
-0.1649467780436372,0.4367654110868045,0.2275595576395832,0.02754077791847984,0.02463610320392987,0.016941276709726796,200.0,0.6017121891304417,75.0,tr13-0547
-0.2487350484949484,0.2231867916389516,0.14776783276172747,0.3627789123239154,0.04164999729489943,0.05741870018464342,480.0,0.4719218401338999,66.25,tr13-0547
-0.2398536661419011,0.2270736944035196,0.14774207606549314,0.3356343403983417,0.02868926442783166,0.04473604672275143,488.33333333333337,0.4669273605454206,66.25,tr13-0547
-0.2642082647145585,0.20169000106574095,0.1510657931796287,0.3481788817287122,0.03738955772936385,0.03707597066215981,593.3333333333334,0.4658982657802994,55.0,tr13-0547
-0.3453543224858676,0.16500833159923484,0.12280988372130162,0.2962860628893323,0.020652805872125226,0.027623796799150672,545.0,0.5103626540851024,68.33333333333333,tr13-0547
-0.13321545298790866,0.20848210535013564,0.1559189505800716,0.3289282086776216,0.03842746013651998,0.03486667007412148,535.0,0.3416975583380443,61.66666666666666,tr13-0547
-0.4890247778453314,0.653073553227205,0.07119471376447191,0.0,0.0,0.0,,1.1420983310725363,75.0,tr13-0547
-0.2700590936184293,0.24757849239232216,0.1506246772230532,0.3978730802938549,0.02385173435950752,0.04320786265328511,453.33333333333337,0.5176375860107515,66.25,tr13-0547
-0.2611830188868458,0.21841734860238246,0.15062249403195713,0.30625254069810903,0.0280297979476936,0.04774513549022039,563.3333333333334,0.4796003674892283,66.25,tr13-0547
-0.15575529444753744,0.4443719249222224,0.231604055629936,0.008761859597260249,0.009318620556178128,0.009239042507635195,200.0,0.6001272193697598,75.0,tr13-0547
-0.12177324078211925,0.19811786296658307,0.13161269855756152,0.3096643876812357,0.017586864788081184,0.021439606247769864,817.5,0.3198911037487023,56.66666666666666,tr13-0547
-0.2375020717989751,0.18857369096281404,0.14150409282875426,0.3054784348834493,0.045137320656350254,0.04895806311094667,501.6666666666666,0.42607576276178905,55.0,tr13-0547
-0.23867090870720134,0.19357016063924565,0.14251837605097006,0.3383901361901568,0.04212600805428628,0.038085295123882736,591.6666666666666,0.4322410693464471,53.75,tr13-0547
-0.2681289044515159,0.20766654806866874,0.15200115398899733,0.33243390892184765,0.036472108248303714,0.04624849451538235,471.6666666666666,0.4757954525201846,55.0,tr13-0547
-0.2798859689511952,0.2189944313850358,0.15649809054958466,0.36388722802787454,0.02553602654070071,0.03142074956548652,488.33333333333337,0.4988804003362309,60.0,tr13-0547
-0.2595947588041456,0.22009429559637805,0.15247344674672725,0.3079210571126317,0.029181086279031005,0.04939914068103783,465.0,0.4796890544005237,66.25,tr13-0547
-0.2636529545206393,0.2491596326568329,0.1538746931215279,0.403830896016101,0.024146940652863453,0.04655988781604607,525.0,0.5128125871774722,66.25,tr13-0547
-0.24455039718137686,0.19280623608351785,0.14181755403253235,0.3178395435556527,0.043253912994242194,0.045553570796684636,486.6666666666666,0.43735663326489466,55.0,tr13-0547
-0.15788412753568384,0.21542308079475986,0.16901197733433004,0.3188412289655076,0.024475374695784792,0.02732442624315116,535.0,0.3733072083304437,61.66666666666666,tr13-0547
0.07592134021417084,0.23454169699623595,0.1898673703379216,0.011982640520613916,0.003183889314816904,0.002595671342212974,1105.0,0.1586203567820651,75.0,tr13-0547
-0.2690822987472229,0.2182032917516397,0.15363573019488425,0.3366599126842231,0.02173641400435133,0.035626607057338514,485.0,0.4872855904988626,60.0,tr13-0547
-0.26436548575573404,0.1997955031951976,0.1518643781702284,0.31883513947170816,0.03860414764110082,0.04674326742265333,466.6666666666666,0.4641609889509317,55.0,tr13-0547
-0.14521136298949305,0.21074103000152367,0.16017128869735556,0.29963491594514924,0.03739780255249325,0.045784105075304976,542.5,0.3559523929910167,61.66666666666666,tr13-0547
-0.2519302846944553,0.23927629455821606,0.14855058749106725,0.3473968053316915,0.008101080366471001,0.043965718090230387,586.6666666666666,0.4912065792526714,65.0,tr13-0547
-0.3896425821083945,0.2477920823120489,0.13898059460378065,0.3588351247676484,0.01856981011584757,0.041588289126425766,537.5,0.6374346644204434,61.66666666666666,tr13-0547
-0.1558874595969171,0.44417091531333697,0.2315072969643271,0.008321680952925693,0.008860962923339741,0.008769730666698656,200.0,0.6000583749102539,75.0,tr13-0547
-0.180775754910862,0.4265521751941583,0.22661165944095726,0.041338209924527095,0.039149357917482315,0.027763722806203303,200.0,0.6073279301050203,75.0,tr13-0547
-0.1403033234972818,0.20395229046051108,0.15743841120080307,0.28902826419127536,0.04364695417868433,0.046895918300890765,742.5,0.3442556139577929,61.66666666666666,tr13-0547
-0.25165901110863964,0.1978411417351712,0.1463189789922852,0.32210491934275703,0.038253111148397564,0.04404806823416975,571.6666666666666,0.4495001528438109,55.0,tr13-0547
0.05039845914704413,0.2355138690964227,0.19207366295193434,0.0,0.0,0.0,,0.18511540994937856,75.0,tr13-0547
-0.16296499452165136,0.4382292821425062,0.2280729923519067,0.022667700669501297,0.02023358202023584,0.013856539450840906,200.0,0.6011942766641576,75.0,tr13-0547
-0.13496722990140145,0.203367595905822,0.15654252258503928,0.2926251705054307,0.0432299962779216,0.046246878063406965,557.5,0.3383348258072233,61.66666666666666,tr13-0547
-0.2463670362187051,0.1967750001880296,0.14575430944394938,0.3131025755554525,0.04042396186756897,0.046858148496706095,486.6666666666666,0.44314203640673466,53.75,tr13-0547
-0.3700939097750648,0.21549232944326024,0.14276093878614646,0.33212419388180386,0.024506427561116772,0.034918416647328636,540.0,0.585586239218325,55.0,tr13-0547
-0.16523759505826596,0.43700563464227227,0.2293627120622023,0.03372325974331347,0.03015804063167689,0.020486676278441224,200.0,0.6022432297005381,75.0,tr13-0547
-0.05808973912578546,0.20912260845121056,0.1460716553163444,0.2780743998005304,0.013910566881627964,0.031962705004828014,730.0,0.267212347576996,65.0,tr13-0547
-0.2468510704091875,0.20408121899858928,0.14507489906031432,0.3461897122156283,0.03525265042984454,0.04336885217155767,555.0,0.4509322894077768,55.0,tr13-0547
-0.2743937582717202,0.22226454655084496,0.15850373424689254,0.33900469113771026,0.03633566873764039,0.04000587257179868,556.6666666666666,0.4966583048225651,61.25,tr13-0547
-0.4890247778453314,0.653073553227205,0.07119471376447191,0.0,0.0,0.0,,1.1420983310725363,75.0,tr13-0547
-0.23714368663277255,0.18878580336102116,0.14113030328437415,0.3090990176958389,0.04516093948425632,0.04813200400226556,498.33333333333337,0.4259294899937937,55.0,tr13-0547
-0.2619654997696597,0.21427338763514106,0.14744657037453013,0.3614668192174495,0.025034866346443703,0.0413036414168734,463.33333333333337,0.4762388874048007,55.0,tr13-0547
-0.3679236203498714,0.21270957827339165,0.13708000336500026,0.28192185839810663,0.0302860506196721,0.048019451650147815,510.0,0.5806331986232629,63.33333333333334,tr13-0547
-0.25584509219248536,0.19533986420431976,0.1490397525396142,0.3171737084114952,0.039837683793249916,0.047575430554460826,473.33333333333337,0.4511849563968052,55.0,tr13-0547
-0.2382377276687175,0.2330278020518928,0.13743495897892685,0.35309953094337143,0.029152435393301483,0.06277221781731232,450.0,0.4712655297206103,66.25,tr13-0547
-0.26700806245616715,0.2284530218332153,0.15450440252195402,0.3949495757904729,0.024188295084368747,0.03883998684959173,530.0,0.4954610842893825,60.0,tr13-0547
-0.12515354744567245,0.2379498378574109,0.16210949155505675,0.33785377853543586,0.009129393506015744,0.038617170369047285,530.0,0.36310338530308334,68.33333333333333,tr13-0547
0.08970861354579727,0.23706927878804426,0.18451011637776796,0.039310154398753135,0.0015554096916215732,0.007563546574166412,1115.0,0.14736066524224697,75.0,tr13-0547
-0.4890247778453314,0.653073553227205,0.07119471376447191,0.0,0.0,0.0,,1.1420983310725363,75.0,tr13-0547
-1.0890438419837127,1.3914875121788015,1.0960592131876394,0.0,0.0,0.0,,2.4805313541625145,75.0,tr13-0547
-0.2364953182746564,0.1921284579329346,0.1400927022274256,0.32618025548623386,0.04255163953492181,0.04393085312764082,588.3333333333334,0.4286237762075911,55.0,tr13-0547
-0.3439971379651215,0.17632969366529194,0.12593436218022738,0.31504584508937616,0.024464500613933883,0.026084462085295582,530.0,0.5203268316304135,48.33333333333334,tr13-0547
-0.2477314387464853,0.2583954431619141,0.1434401130313807,0.388059656096388,0.010674592452235369,0.057087207762706815,451.6666666666666,0.5061268819083995,67.5,tr13-0547
-0.3807719919292614,0.18860538284529266,0.13970461704003415,0.2936673424438296,0.02836032818961405,0.03485166642807243,532.5,0.5693773747745542,48.33333333333334,tr13-0547
-0.4890247778453314,0.653073553227205,0.07119471376447191,0.0,0.0,0.0,,1.1420983310725363,75.0,tr13-0547
-0.14920650837446126,0.20763110212100067,0.16452296226331953,0.2977332108479198,0.038881314474309335,0.04537594432292067,522.5,0.3568376104954619,61.66666666666666,tr13-0547
-0.5538660579866473,0.5342139223855462,0.05788390725826275,0.0,0.0,0.0,,1.0880799803721937,75.0,tr13-0547
-0.25480239027771595,0.20805450323810812,0.15028115407367093,0.3299850953641534,0.033522279805270366,0.03629682082914402,598.3333333333334,0.462856893515824,65.0,tr13-0547
-0.4890247778453314,0.653073553227205,0.07119471376447191,0.0,0.0,0.0,,1.1420983310725363,75.0,tr13-0547
-0.14477260012602086,0.21078614485856606,0.16167156989818596,0.2972659068384233,0.035470306782248294,0.04344416770199786,532.5,0.3555587449845868,61.66666666666666,tr13-0547
-1.0890438419837127,1.3914875121788015,1.0960592131876394,0.0,0.0,0.0,,2.4805313541625145,75.0,tr13-0547
-0.13510103673283125,0.20757229210062295,0.1595204062236906,0.29859104071280523,0.038228990329674695,0.042969386021275265,742.5,0.34267332883345425,61.66666666666666,tr13-0547
-0.4890247778453314,0.653073553227205,0.07119471376447191,0.0,0.0,0.0,,1.1420983310725363,75.0,tr13-0547
-0.24205357038724434,0.1932280451988603,0.145452766989164,0.3272703263198499,0.04056218407295098,0.044692811965817536,380.0,0.4352816155861047,55.0,tr13-0547
-0.2457759547141976,0.1948307619766498,0.1462844193016172,0.3208528813731726,0.04131059409348625,0.04095478069773592,490.0,0.4406067166908474,60.0,tr13-0547
-0.098836065772494,0.3109412883045821,0.2007984836155544,0.1232778990628951,0.07646152897209396,0.0019505469808004247,955.0,0.4097773540770761,75.0,tr13-0547
,,,,,,,,,tr13-0544
-0.08092464421240568,0.16352442777008255,-0.07606539738649201,0.00987137469992644,0.022403357764987426,0.005467176656027199,421.25,0.24444907198248825,58.0,tr13-0544
-0.08560966449525068,0.13940807583433662,-0.08252551031147519,0.01289368489302153,0.011150210441857092,0.012857543169566998,203.88888888888889,0.2250177403295873,49.5,tr13-0544
-0.087740059616116,0.14224542906001528,-0.0897546480995896,0.0172071458385424,0.015464540780324582,0.01452326819111694,222.5,0.2299854886761313,52.77777777777778,tr13-0544
-0.0957620216769804,0.1339075808869807,-0.09269174226374137,0.010505270322425328,0.014767755587449416,0.015976230572869125,240.7142857142857,0.2296696025639611,49.375,tr13-0544
-0.08068061343199767,0.14381439736572887,-0.07828619465786797,0.006064347802327593,0.022985728144849053,0.007049697795173634,247.85714285714283,0.22449501079772655,52.5,tr13-0544
-0.09431626868807673,0.1335629378674324,-0.08846114351431117,0.010572925950321966,0.011812570284896644,0.011505747857669526,204.375,0.2278792065555091,42.77777777777778,tr13-0544
-0.08950357764322404,0.17622107904720705,-0.09506154057179206,0.01828904558566286,0.028947930025331,0.024629132839668832,259.0,0.26572465669043105,49.16666666666666,tr13-0544
-0.09208285471358883,0.1426480657588299,-0.08799505955352199,0.01299727807748314,0.02164228658109037,0.010407383840030008,216.875,0.23473092047241875,48.88888888888889,tr13-0544
-0.08384720714022745,0.14176879321958616,-0.08932450430855964,0.00955642764074401,0.014413032732214144,0.014700591479769919,239.16666666666669,0.2256160003598136,45.714285714285715,tr13-0544
-0.09649705902220694,0.14199217538023656,-0.09396924804114032,0.014779089438654875,0.01703666656271211,0.014249722653159526,216.875,0.2384892344024435,48.88888888888889,tr13-0544
-0.09124259759268567,0.1519348534852864,-0.09213741903898877,0.010104959064888144,0.01774065038402461,0.013581441171868594,230.8333333333333,0.2431774510779721,53.57142857142857,tr13-0544
-0.09778808396021683,0.14655169766376766,-0.09530618740751698,0.01593446209652779,0.02445575484768821,0.016763280475833947,223.57142857142856,0.2443397816239845,50.0,tr13-0544
-0.08520342609956964,0.14815038629570587,-0.0840247478448024,0.00984715039209986,0.01877688162955514,0.008205175923421956,285.8333333333333,0.23335381239527545,45.714285714285715,tr13-0544
-0.09362638497323288,0.14059029223776506,-0.08945273455249213,0.017894426789503943,0.017492893100992373,0.018533427281363337,226.875,0.2342166772109979,48.33333333333334,tr13-0544
-0.09346137387657732,0.1528843668856492,-0.08340101911400549,0.01424725513065384,0.020859969168567145,0.007748306156634602,267.14285714285717,0.2463457407622265,48.125,tr13-0544
-0.08225519092810275,0.16380630144828512,-0.0829282460213727,0.013051000845647916,0.02138173611641814,0.023265748520426826,266.0,0.24606149237638786,46.66666666666666,tr13-0544
-0.08665813620028953,0.1584911322537299,-0.08060650570006044,0.010010623610311615,0.023153397297301887,0.01094178811755265,289.1666666666667,0.24514926845401944,54.28571428571429,tr13-0544
-0.10324647101324542,0.14451644912084527,-0.08839182500913502,0.034005078076079415,0.01662471214688306,0.018943656900888558,216.875,0.24776292013409065,50.555555555555564,tr13-0544
-0.10115561024925343,0.16401677130804626,-0.08576195784718063,0.030005436892046086,0.02627079988677805,0.012301445112134905,353.0,0.2651723815572997,48.33333333333334,tr13-0544
-0.08543104736925752,0.1443752324368013,-0.08899819072896502,0.014219891079168254,0.0164683416295546,0.0152384791442717,294.1666666666667,0.2298062798060589,47.85714285714285,tr13-0544
-0.09432243079177087,0.1427074706739399,-0.09124141402072122,0.012838703170191212,0.020047046545701337,0.0152318422496109,223.125,0.2370299014657108,44.444444444444436,tr13-0544
-0.08073737748677554,0.14823758865156278,-0.07821489692954606,0.005686956594295898,0.02006957543320453,0.008264649402493426,255.0,0.2289749661383383,50.625,tr13-0544
-0.09652263525157352,0.14426988618371442,-0.09473637432899762,0.01870975280289684,0.015618000079245103,0.0113237796381068,233.57142857142856,0.24079252143528795,48.125,tr13-0544
-0.08844420253032864,0.15162295080826388,-0.09147542352740108,0.015402994342784271,0.018532265912662618,0.015611211457103712,223.125,0.2400671533385925,47.77777777777778,tr13-0544
-0.07928579435734917,0.1435805563197764,-0.07567360114775555,0.003526431483793436,0.02262086230464528,0.008835118736594474,247.85714285714283,0.2228663506771256,43.75,tr13-0544
-0.08607755372539372,0.13763024598891038,-0.08410209020976303,0.010580871458689136,0.016084569237560537,0.010694338260007815,247.85714285714283,0.2237077997143041,46.875,tr13-0544
-0.0970389103528365,0.13969949785405542,-0.09757586879805613,0.01918026104028131,0.0181062391325856,0.018028332988396286,280.0,0.23673840820689196,45.714285714285715,tr13-0544
-0.0957958962826321,0.1322699588287043,-0.0953003305997516,0.01126503414513167,0.012109073812257865,0.009354435762971713,226.42857142857144,0.2280658551113364,50.0,tr13-0544
-0.0954328214275715,0.13219595945103152,-0.08953544058005608,0.010613954938714592,0.015940728069633103,0.017394900725234353,225.7142857142857,0.22762878087860305,49.375,tr13-0544
-0.09017250874387278,0.1294441624434882,-0.08725339019861646,0.013588759796062574,0.0181920122239136,0.015895425734273404,235.625,0.21961667118736092,49.444444444444436,tr13-0544
-0.08911051104464318,0.1425155979055078,-0.08783033423675672,0.014823790233714091,0.016678847450887345,0.01634945536411618,228.75,0.23162610895015096,46.66666666666666,tr13-0544
-0.09048723930715344,0.1413602728905478,-0.0926134231568836,0.01628415288259841,0.016186244507003327,0.012796000561352782,225.7142857142857,0.2318475121977012,53.125,tr13-0544
-0.09405659587136643,0.1323347399385908,-0.09436708488949183,0.015132749102227491,0.015527210785376182,0.014987649520222296,203.88888888888889,0.22639133580995724,47.5,tr13-0544
-0.09822026406203316,0.13630924810429246,-0.09122253736681367,0.00976138456275887,0.01539897589688391,0.010987101407466357,245.7142857142857,0.2345295121663256,51.875,tr13-0544
-0.08942836147487923,0.14036566012628646,-0.08820217631321531,0.013136747648020159,0.0206297726449885,0.016352780500183104,205.0,0.2297940216011657,47.5,tr13-0544
-0.0911135384202484,0.15320775927932362,-0.08702585261862618,0.01902343428291619,0.019059842419927853,0.016357065395418827,226.42857142857144,0.244321297699572,51.25,tr13-0544
-0.0923846702500106,0.12942380522706984,-0.09270314524222298,0.01373172755621082,0.014298919633323382,0.014105011767944504,209.44444444444443,0.22180847547708046,47.5,tr13-0544
-0.08010298708453865,0.14243899988121478,-0.07791487078100147,0.0032516396184016022,0.021542223841450152,0.010442040309250493,247.85714285714283,0.22254198696575345,47.5,tr13-0544
-0.09054051458914596,0.1648117253209554,-0.0859115881563316,0.011977587499698045,0.023205699523527832,0.01857118869039886,245.0,0.25535223991010136,46.875,tr13-0544
-0.0810295827419354,0.1617246338303643,-0.07632904565554431,0.007464535270453506,0.01886657370829,0.005931035309527921,216.66666666666669,0.2427542165722997,53.57142857142857,tr13-0544
-0.0829795246970097,0.1514596723181066,-0.07989857443653997,0.01172472498845442,0.024935429408859552,0.013698366050398692,219.28571428571428,0.23443919701511634,53.125,tr13-0544
-0.09983408328728567,0.13709643765620472,-0.09323320806718614,0.010314631475027642,0.012536600622567751,0.011392225416067216,219.28571428571428,0.2369305209434904,58.75,tr13-0544
-0.07938156791709315,0.16559305471127395,-0.07625503095599821,0.006781899775445367,0.017621561885629182,0.006403256665148536,220.0,0.2449746226283671,54.16666666666666,tr13-0544
-0.08561945200563083,0.15150603876299726,-0.08102031491321902,0.009206556908524557,0.023932272611942345,0.010892452159255118,216.25,0.2371254907686281,53.33333333333334,tr13-0544
-0.09414900126664656,0.15521510836153854,-0.08282179194651748,0.014801435867103606,0.01888731669793336,0.007005219156505728,240.7142857142857,0.2493641096281851,46.875,tr13-0544
-0.09069673568310962,0.14228891527873233,-0.09195654688545338,0.014708811469509591,0.01255347457696632,0.015119602454960681,266.42857142857144,0.232985650961842,50.0,tr13-0544
-0.09837527749546686,0.1249484134502947,-0.09417385039612446,0.008831563789527595,0.01737988879383434,0.010950791493156736,210.0,0.22332369094576154,55.0,tr13-0544
-0.08937625903335494,0.14427166218121906,-0.09014588551739801,0.014856881229027475,0.021419665870454387,0.014935148284196944,259.2857142857143,0.23364792121457398,46.25,tr13-0544
-0.08612642701128792,0.14877303867933855,-0.09021877455538027,0.015046747109443703,0.016376046895451225,0.015595688082387338,223.125,0.2348994656906265,47.77777777777778,tr13-0544
-0.09315770660290264,0.15570576315930448,-0.08732861207830307,0.019497712305472432,0.019111624865710355,0.0174654580019957,230.8333333333333,0.2488634697622072,51.42857142857143,tr13-0544
-0.094682235762879,0.1678488329033962,-0.09587006788011808,0.014806923306112428,0.0352032561122863,0.021356918959362037,420.0,0.26253106866627524,43.0,tr13-0544
-0.09014496516593108,0.14569100577664595,-0.09096069347847233,0.016760765587335767,0.01309153411472823,0.01673750145962461,240.7142857142857,0.2358359709425771,48.75,tr13-0544
